Version beta : les données sont présentées en l’état et ne sont pas toutes fiables, certaines devant encore être améliorées
code_insee;nom_com;code_dep;code_reg;nbr;type;inel_hd;elig_hd05;elig_hd3;elig_hd8;elig_thd30;elig_thd100;elig_thd1g;date
25371;Mazerolles-le-Salin;25;27;121;logloc;0;0;0;121;0;0;0;2019-09-30
39437;Pont-du-Navoy;39;27;174;logloc;0;0;0;72;102;0;0;2019-09-30
66094;Latour-Bas-Elne;66;76;1568;logloc;0;0;0;1565;3;0;0;2019-09-30
38188;Herbeys;38;84;620;logloc;0;0;0;620;0;0;0;2019-09-30
32220;Luppé-Violles;32;76;85;logloc;0;0;0;66;19;0;0;2019-09-30
38440;Saint-Pierre-de-Bressieux;38;84;498;logloc;0;0;0;104;18;0;376;2019-09-30
59195;Englos;59;32;269;logloc;0;0;0;145;0;0;124;2019-09-30
31096;Cabanac-Séguenville;31;76;81;logloc;0;0;0;81;0;0;0;2019-09-30
24562;Vallereuil;24;75;149;logloc;0;0;0;149;0;0;0;2019-09-30
21539;Saint-Anthot;21;27;48;logloc;0;0;0;48;0;0;0;2019-09-30
49036;Bouillé-Ménard;49;52;269;logloc;0;0;0;269;0;0;0;2019-09-30
62606;Neuve-Chapelle;62;32;799;logloc;0;0;0;579;2;0;218;2019-09-30
16028;Barbezieux-Saint-Hilaire;16;75;2838;logloc;0;0;0;1945;893;0;0;2019-09-30
79092;Clavé;79;75;144;logloc;0;0;0;77;67;0;0;2019-09-30
41122;Maray;41;24;164;logloc;0;0;0;98;66;0;0;2019-09-30
14587;Saint-Germain-la-Blanche-Herbe;14;28;1212;logloc;0;0;0;216;0;0;996;2019-09-30
17428;Sonnac;17;75;361;logloc;0;0;0;361;0;0;0;2019-09-30
77272;Maison-Rouge;77;11;401;logloc;0;0;0;0;128;0;273;2019-09-30
34143;Loupian;34;76;1111;logloc;0;0;0;1111;0;0;0;2019-09-30
65233;Jarret;65;76;141;logloc;0;0;0;141;0;0;0;2019-09-30
59528;Saint-Aubert;59;32;717;logloc;0;0;0;716;1;0;0;2019-09-30
09149;Lacourt;09;76;266;logloc;0;0;0;122;144;0;0;2019-09-30
90056;Joncherey;90;27;689;logloc;0;0;0;689;0;0;0;2019-09-30
02219;Coucy-la-Ville;02;32;99;logloc;0;0;0;97;2;0;0;2019-09-30
65430;Soréac;65;76;25;logloc;0;0;0;25;0;0;0;2019-09-30
19129;Masseret;19;75;524;logloc;0;0;0;385;139;0;0;2019-09-30
46279;Saint-Maurice-en-Quercy;46;76;74;logloc;0;0;0;43;31;0;0;2019-09-30
77077;Chambry;77;11;491;logloc;0;0;0;0;39;0;452;2019-09-30
35103;Eancé;35;53;172;logloc;0;0;0;83;89;0;0;2019-09-30
21240;Échevannes;21;27;116;logloc;0;0;0;116;0;0;0;2019-09-30
03169;Meillard;03;84;50;logloc;0;0;0;50;0;0;0;2019-09-30
10367;La Saulsotte;10;44;333;logloc;0;0;0;171;162;0;0;2019-09-30
68334;Thann;68;44;4517;logloc;0;0;0;4087;430;0;0;2019-09-30
54407;Ognéville;54;44;52;logloc;0;0;0;52;0;0;0;2019-09-30
82059;Faudoas;82;76;81;logloc;0;0;0;40;41;0;0;2019-09-30
70327;Malans;70;27;127;logloc;0;0;0;127;0;0;0;2019-09-30
39314;Marnézia;39;27;47;logloc;0;0;0;47;0;0;0;2019-09-30
27107;Bourneville-Sainte-Croix;27;28;616;logloc;0;0;0;548;68;0;0;2019-09-30
49215;Montreuil-Bellay;49;52;2072;logloc;0;0;0;1317;755;0;0;2019-09-30
76308;Gonneville-sur-Scie;76;28;214;logloc;0;0;0;214;0;0;0;2019-09-30
27696;Villiers-en-Désuvre;27;28;423;logloc;0;0;0;423;0;0;0;2019-09-30
01001;L'Abergement-Clémenciat;01;84;379;logloc;0;0;0;373;6;0;0;2019-09-30
80367;Frise;80;32;143;logloc;0;0;0;21;122;0;0;2019-09-30
76316;Grainville-sur-Ry;76;28;185;logloc;0;0;0;185;0;0;0;2019-09-30
54404;Noviant-aux-Prés;54;44;108;logloc;0;0;0;10;98;0;0;2019-09-30
64393;Monein;64;75;2289;logloc;0;0;0;1794;495;0;0;2019-09-30
08486;Vireux-Molhain;08;44;905;logloc;0;0;0;654;251;0;0;2019-09-30
65449;Tournous-Devant;65;76;52;logloc;7;0;0;28;17;0;0;2019-09-30
57424;Lucy;57;44;109;logloc;0;0;0;0;3;0;106;2019-09-30
68249;Orbey;68;44;2129;logloc;0;0;0;1532;550;0;47;2019-09-30
24557;Trélissac;24;75;4713;logloc;63;0;0;1241;126;173;3110;2019-09-30
21566;Saint-Pierre-en-Vaux;21;27;94;logloc;0;0;0;78;16;0;0;2019-09-30
41155;Muides-sur-Loire;41;24;707;logloc;0;0;0;554;153;0;0;2019-09-30
52076;Bricon;52;44;228;logloc;0;0;0;28;200;0;0;2019-09-30
76758;Yvetot;76;28;6546;logloc;0;0;0;5971;575;0;0;2019-09-30
55263;Kur-la-Grande;55;44;88;logloc;0;0;0;88;0;0;0;2019-09-30
04219;Thorame-Haute;04;93;502;logloc;0;0;0;205;297;0;0;2019-09-30
26176;Marsanne;26;84;701;logloc;0;0;0;433;268;0;0;2019-09-30
05159;Saléon;05;93;29;logloc;0;0;0;29;0;0;0;2019-09-30
56120;Locqueltas;56;53;727;logloc;0;0;0;675;52;0;0;2019-09-30
90078;Petitefontaine;90;27;89;logloc;0;0;0;89;0;0;0;2019-09-30
54002;Abbéville-lès-Conflans;54;44;116;logloc;0;0;0;116;0;0;0;2019-09-30
40196;Montsoué;40;75;267;logloc;0;0;0;266;1;0;0;2019-09-30
67535;Wimmenau;67;44;697;logloc;0;0;0;680;0;0;17;2019-09-30
52456;Saint-Urbain-Maconcourt;52;44;275;logloc;0;0;0;274;1;0;0;2019-09-30
91649;Vert-le-Petit;91;11;1276;logloc;0;0;0;1276;0;0;0;2019-09-30
52001;Ageville;52;44;150;logloc;0;0;0;146;4;0;0;2019-09-30
31289;Lécussan;31;76;148;logloc;0;0;0;148;0;0;0;2019-09-30
43169;Saint-Austremoine;43;84;17;logloc;0;0;0;17;0;0;0;2019-09-30
79126;Les Fosses;79;75;221;logloc;0;0;0;102;119;0;0;2019-09-30
42257;Saint-Martin-d'Estréaux;42;84;674;logloc;0;0;0;26;1;0;647;2019-09-30
76599;Saint-Léger-du-Bourg-Denis;76;28;1539;logloc;0;0;0;880;0;0;659;2019-09-30
11389;Terroles;11;76;17;logloc;0;0;0;17;0;0;0;2019-09-30
51174;Corribert;51;44;35;logloc;0;0;0;35;0;0;0;2019-09-30
88430;Saint-Ouen-lès-Parey;88;44;280;logloc;0;0;0;146;134;0;0;2019-09-30
50282;Le Luot;50;28;134;logloc;0;0;0;134;0;0;0;2019-09-30
63071;Ceyssat;63;84;403;logloc;0;0;0;235;168;0;0;2019-09-30
2B231;Pigna;2B;94;118;logloc;0;0;0;118;0;0;0;2019-09-30
22310;Saint-Laurent;22;53;309;logloc;0;0;0;309;0;0;0;2019-09-30
45243;Ouzouer-sous-Bellegarde;45;24;114;logloc;0;0;0;114;0;0;0;2019-09-30
51503;Saint-Martin-l'Heureux;51;44;42;logloc;0;0;0;3;39;0;0;2019-09-30
63142;Échandelys;63;84;89;logloc;0;0;0;52;37;0;0;2019-09-30
71120;Chauffailles;71;27;2101;logloc;0;0;0;1460;641;0;0;2019-09-30
12233;Saint-Juéry;12;76;31;logloc;0;0;0;30;1;0;0;2019-09-30
21690;Villeberny;21;27;77;logloc;0;0;0;77;0;0;0;2019-09-30
83151;Vins-sur-Caramy;83;93;484;logloc;0;0;0;208;276;0;0;2019-09-30
07100;Gravières;07;84;410;logloc;0;0;0;407;3;0;0;2019-09-30
27249;Fontaine-Bellenger;27;28;430;logloc;0;0;0;277;153;0;0;2019-09-30
38141;Culin;38;84;309;logloc;0;0;0;309;0;0;0;2019-09-30
64371;Mauléon-Licharre;64;75;2009;logloc;0;0;0;1598;411;0;0;2019-09-30
54183;Essey-la-Côte;54;44;52;logloc;0;0;0;0;0;0;52;2019-09-30
62488;Landrethun-lès-Ardres;62;32;329;logloc;0;0;0;26;0;0;303;2019-09-30
79125;Fors;79;75;788;logloc;0;0;0;498;290;0;0;2019-09-30
15260;Vieillevie;15;84;132;logloc;0;0;0;78;54;0;0;2019-09-30
61352;Rônai;61;28;80;logloc;0;0;0;37;43;0;0;2019-09-30
82185;Valeilles;82;76;134;logloc;0;0;0;78;56;0;0;2019-09-30
11200;Lespinassière;11;76;162;logloc;0;0;0;162;0;0;0;2019-09-30
25339;Lods;25;27;233;logloc;0;0;0;233;0;0;0;2019-09-30
02339;Gandelu;02;32;307;logloc;0;0;0;122;185;0;0;2019-09-30
01079;Champagne-en-Valromey;01;84;673;logloc;0;0;0;231;442;0;0;2019-09-30
78439;Mulcent;78;11;112;logloc;0;0;0;112;0;0;0;2019-09-30
60462;Noailles;60;32;1283;logloc;1;0;0;34;42;0;1206;2019-09-30
01104;Chézery-Forens;01;84;530;logloc;5;0;0;322;21;0;182;2019-09-30
57002;Aboncourt-sur-Seille;57;44;37;logloc;0;0;0;6;31;0;0;2019-09-30
31521;Saleich;31;76;230;logloc;0;0;0;82;148;0;0;2019-09-30
36119;Mérigny;36;24;394;logloc;0;0;0;236;158;0;0;2019-09-30
77050;Bransles;77;11;295;logloc;0;0;0;128;167;0;0;2019-09-30
27079;Boissy-Lamberville;27;28;187;logloc;0;0;0;173;0;0;14;2019-09-30
67132;Eschbach;67;44;465;logloc;0;0;0;50;0;0;415;2019-09-30
59067;Bergues;59;32;2243;logloc;0;0;0;101;14;459;1669;2019-09-30
54003;Aboncourt;54;44;59;logloc;0;0;0;59;0;0;0;2019-09-30
51613;Verzenay;51;44;558;logloc;0;0;0;45;513;0;0;2019-09-30
70395;Oppenans;70;27;34;logloc;0;0;0;34;0;0;0;2019-09-30
03105;Droiturier;03;84;251;logloc;0;0;0;180;71;0;0;2019-09-30
24413;Saint-Georges-Blancaneix;24;75;122;logloc;0;0;0;115;7;0;0;2019-09-30
37068;Chemillé-sur-Dême;37;24;382;logloc;0;0;0;150;232;0;0;2019-09-30
59218;Étrungt;59;32;647;logloc;0;0;0;488;159;0;0;2019-09-30
43056;Chanteuges;43;84;429;logloc;0;0;0;335;94;0;0;2019-09-30
56048;Le Croisty;56;53;498;logloc;0;0;0;228;270;0;0;2019-09-30
57180;Dolving;57;44;171;logloc;0;0;0;171;0;0;0;2019-09-30
08106;Charnois;08;44;19;logloc;0;0;0;19;0;0;0;2019-09-30
05134;Saint-Clément-sur-Durance;05;93;183;logloc;0;0;0;88;95;0;0;2019-09-30
56254;Trédion;56;53;1055;logloc;0;0;0;714;57;0;284;2019-09-30
43045;Ceyssac;43;84;413;logloc;0;0;0;413;0;0;0;2019-09-30
94048;Marolles-en-Brie;94;11;2143;logloc;0;0;0;281;0;1788;74;2019-09-30
21572;Saint-Seine-en-Bâche;21;27;178;logloc;0;0;0;107;71;0;0;2019-09-30
19238;Saint-Rémy;19;75;170;logloc;0;0;0;136;34;0;0;2019-09-30
31144;Cierp-Gaud;31;76;703;logloc;0;0;0;308;395;0;0;2019-09-30
45103;Corbeilles;45;24;867;logloc;0;0;0;753;114;0;0;2019-09-30
80424;Hébécourt;80;32;284;logloc;0;0;0;102;0;0;182;2019-09-30
56199;Roudouallec;56;53;397;logloc;0;0;0;312;85;0;0;2019-09-30
29255;Saint-Méen;29;53;249;logloc;0;0;0;168;80;0;1;2019-09-30
54550;Vathiménil;54;44;152;logloc;0;0;0;152;0;0;0;2019-09-30
64266;Hours;64;75;102;logloc;0;0;0;102;0;0;0;2019-09-30
03257;Saint-Prix;03;84;485;logloc;0;0;0;485;0;0;0;2019-09-30
24085;La Cassagne;24;75;149;logloc;0;0;0;149;0;0;0;2019-09-30
14685;Thaon;14;28;698;logloc;0;0;0;291;407;0;0;2019-09-30
91599;Soisy-sur-École;91;11;891;logloc;0;0;0;301;590;0;0;2019-09-30
63412;Sauvessanges;63;84;109;logloc;0;0;0;77;32;0;0;2019-09-30
95253;Frémainville;95;11;244;logloc;0;0;0;240;1;0;3;2019-09-30
64538;Uhart-Cize;64;75;482;logloc;0;0;0;479;3;0;0;2019-09-30
81189;Mouzens;81;76;15;logloc;0;0;0;15;0;0;0;2019-09-30
34172;Montpellier;34;76;202485;logloc;201;0;0;16712;7901;23612;154059;2019-09-30
85231;Saint-Hilaire-la-Forêt;85;52;559;logloc;0;0;0;190;369;0;0;2019-09-30
21182;Collonges-lès-Bévy;21;27;57;logloc;0;0;0;57;0;0;0;2019-09-30
28132;Donnemain-Saint-Mamès;28;24;309;logloc;0;0;0;153;153;0;3;2019-09-30
42186;Rive-de-Gier;42;84;9395;logloc;239;0;0;6552;1652;0;952;2019-09-30
25229;Évillers;25;27;217;logloc;0;0;0;40;0;0;177;2019-09-30
63275;Perrier;63;84;478;logloc;0;0;0;121;357;0;0;2019-09-30
89392;Sermizelles;89;27;195;logloc;0;0;0;94;101;0;0;2019-09-30
31088;Brax;31;76;1428;logloc;0;0;0;373;0;0;1055;2019-09-30
59339;Leers;59;32;4559;logloc;0;1;0;939;29;0;3590;2019-09-30
45034;Boigny-sur-Bionne;45;24;931;logloc;0;0;0;399;185;0;347;2019-09-30
58156;Marcy;58;27;132;logloc;0;0;0;64;68;0;0;2019-09-30
72271;Saint-Célerin;72;52;529;logloc;0;0;0;152;0;0;377;2019-09-30
23191;Saint-Éloi;23;75;141;logloc;0;0;0;141;0;0;0;2019-09-30
58203;Oulon;58;27;79;logloc;0;0;0;79;0;0;0;2019-09-30
79115;Exoudun;79;75;317;logloc;0;0;0;191;126;0;0;2019-09-30
77292;Messy;77;11;495;logloc;0;0;0;1;494;0;0;2019-09-30
32162;Jegun;32;76;671;logloc;0;0;0;311;360;0;0;2019-09-30
2B052;Campana;2B;94;57;logloc;0;0;0;57;0;0;0;2019-09-30
38335;Revel-Tourdan;38;84;531;logloc;0;0;0;475;56;0;0;2019-09-30
31114;Castelbiague;31;76;142;logloc;0;0;0;71;71;0;0;2019-09-30
35211;Paimpont;35;53;780;logloc;0;0;0;666;114;0;0;2019-09-30
61140;Crulai;61;28;457;logloc;0;0;0;324;133;0;0;2019-09-30
27269;Fresne-Cauverville;27;28;113;logloc;0;0;0;113;0;0;0;2019-09-30
21626;Terrefondrée;21;27;67;logloc;0;0;0;67;0;0;0;2019-09-30
70259;Froideterre;70;27;181;logloc;0;0;0;76;105;0;0;2019-09-30
21568;Saint-Rémy;21;27;419;logloc;6;0;0;413;0;0;0;2019-09-30
01193;Izieu;01;84;167;logloc;0;0;0;68;0;0;99;2019-09-30
71371;La Roche-Vineuse;71;27;1243;logloc;1;0;0;694;321;0;227;2019-09-30
89250;Méré;89;27;103;logloc;0;0;0;103;0;0;0;2019-09-30
87036;Champsac;87;75;451;logloc;0;0;0;317;134;0;0;2019-09-30
21514;Quemigny-sur-Seine;21;27;89;logloc;0;0;0;89;0;0;0;2019-09-30
24305;Nanthiat;24;75;180;logloc;0;0;0;179;1;0;0;2019-09-30
21713;Vonges;21;27;169;logloc;0;0;0;169;0;0;0;2019-09-30
80707;Saint-Léger-sur-Bresle;80;32;37;logloc;0;0;0;36;1;0;0;2019-09-30
27463;Plasnes;27;28;328;logloc;0;0;0;263;63;0;2;2019-09-30
51396;Nesle-le-Repons;51;44;84;logloc;0;0;0;84;0;0;0;2019-09-30
12301;Villeneuve;12;76;960;logloc;0;0;0;642;318;0;0;2019-09-30
55071;Brandeville;55;44;134;logloc;0;0;0;134;0;0;0;2019-09-30
21112;Broin;21;27;195;logloc;0;0;0;195;0;0;0;2019-09-30
54546;Vandières;54;44;477;logloc;0;0;0;474;3;0;0;2019-09-30
82056;Espinas;82;76;65;logloc;0;0;0;65;0;0;0;2019-09-30
26138;La Garde-Adhémar;26;84;634;logloc;0;0;0;460;174;0;0;2019-09-30
16203;Mainzac;16;75;83;logloc;0;0;0;83;0;0;0;2019-09-30
45136;Ervauville;45;24;394;logloc;0;0;0;251;143;0;0;2019-09-30
73293;Thoiry;73;84;452;logloc;0;0;0;452;0;0;0;2019-09-30
21714;Vosne-Romanée;21;27;285;logloc;0;0;0;285;0;0;0;2019-09-30
66126;Oms;66;76;287;logloc;0;0;0;154;133;0;0;2019-09-30
17455;La Vallée;17;75;357;logloc;0;0;0;357;0;0;0;2019-09-30
07118;Laboule;07;84;86;logloc;0;0;0;83;3;0;0;2019-09-30
74041;Bonnevaux;74;84;230;logloc;0;0;0;229;1;0;0;2019-09-30
71145;Cormatin;71;27;406;logloc;0;0;0;208;198;0;0;2019-09-30
50215;Gouville sur Mer;50;28;2907;logloc;157;0;0;639;59;0;2052;2019-09-30
62670;Preures;62;32;325;logloc;0;0;0;323;1;0;1;2019-09-30
30179;Montfrin;30;76;1406;logloc;0;0;0;1305;101;0;0;2019-09-30
88264;Légéville-et-Bonfays;88;44;30;logloc;0;0;0;6;24;0;0;2019-09-30
50026;Azeville;50;28;46;logloc;0;0;0;46;0;0;0;2019-09-30
58050;Challement;58;27;66;logloc;0;0;0;66;0;0;0;2019-09-30
90008;Bavilliers;90;27;2118;logloc;3;0;0;251;0;868;996;2019-09-30
81065;Castres;81;76;27264;logloc;1;0;0;13296;1213;0;12754;2019-09-30
31542;Seilhan;31;76;117;logloc;0;0;0;117;0;0;0;2019-09-30
31135;Cazères;31;76;2909;logloc;0;0;0;1847;1062;0;0;2019-09-30
25567;Tournans;25;27;63;logloc;0;0;0;62;1;0;0;2019-09-30
35314;Saint-Suliac;35;53;734;logloc;0;6;0;728;0;0;0;2019-09-30
09234;Pradières;09;76;76;logloc;0;0;0;76;0;0;0;2019-09-30
58255;Saint-Martin-du-Puy;58;27;344;logloc;0;0;0;302;42;0;0;2019-09-30
15054;Condat;15;84;879;logloc;0;0;0;489;390;0;0;2019-09-30
14556;Saint-André-sur-Orne;14;28;832;logloc;0;0;0;686;8;0;138;2019-09-30
62722;Rougefay;62;32;53;logloc;0;0;0;53;0;0;0;2019-09-30
11315;Rieux-Minervois;11;76;1125;logloc;0;0;0;877;248;0;0;2019-09-30
50199;Genêts;50;28;418;logloc;0;0;1;417;0;0;0;2019-09-30
70340;Membrey;70;27;115;logloc;0;0;0;93;22;0;0;2019-09-30
39478;Saint-Claude;39;27;6796;logloc;0;0;0;5397;1399;0;0;2019-09-30
70170;Contréglise;70;27;62;logloc;0;0;0;3;59;0;0;2019-09-30
95024;Arthies;95;11;134;logloc;0;0;0;0;4;0;130;2019-09-30
80102;Biaches;80;32;193;logloc;0;0;0;63;130;0;0;2019-09-30
74278;Thyez;74;84;3324;logloc;0;0;0;2611;309;0;404;2019-09-30
28388;Thivars;28;24;524;logloc;0;0;0;171;353;0;0;2019-09-30
60479;Ormoy-Villers;60;32;339;logloc;0;0;0;41;0;0;298;2019-09-30
88432;Saint-Pierremont;88;44;72;logloc;0;0;0;3;69;0;0;2019-09-30
48029;Le Born;48;76;205;logloc;0;0;0;205;0;0;0;2019-09-30
36229;Val-Fouzon;36;24;722;logloc;0;0;0;608;114;0;0;2019-09-30
05077;Molines-en-Queyras;05;93;861;logloc;0;0;0;853;8;0;0;2019-09-30
39262;Gredisans;39;27;68;logloc;0;0;0;68;0;0;0;2019-09-30
07213;Saint-André-Lachamp;07;84;75;logloc;0;0;0;69;6;0;0;2019-09-30
08049;Bar-lès-Buzancy;08;44;81;logloc;0;0;0;5;5;0;71;2019-09-30
85202;Sainte-Cécile;85;52;630;logloc;0;0;0;371;259;0;0;2019-09-30
51391;Muizon;51;44;928;logloc;0;0;0;359;569;0;0;2019-09-30
38328;Quaix-en-Chartreuse;38;84;424;logloc;0;0;0;370;54;0;0;2019-09-30
37233;Saint-Pierre-des-Corps;37;24;9553;logloc;2;0;0;3713;298;0;5540;2019-09-30
62119;Béthune;62;32;15994;logloc;0;0;0;746;92;185;14971;2019-09-30
02087;Bieuxy;02;32;18;logloc;0;0;0;18;0;0;0;2019-09-30
88193;Gemaingoutte;88;44;89;logloc;0;0;0;89;0;0;0;2019-09-30
33460;Saint-Pey-de-Castets;33;75;323;logloc;0;0;0;323;0;0;0;2019-09-30
11235;Missègre;11;76;71;logloc;0;0;0;71;0;0;0;2019-09-30
79348;Villefollet;79;75;127;logloc;0;0;0;41;86;0;0;2019-09-30
54175;Einvaux;54;44;187;logloc;0;0;0;2;0;0;185;2019-09-30
09138;L'Herm;09;76;154;logloc;0;0;0;127;27;0;0;2019-09-30
73034;Beaufort;73;84;2338;logloc;0;0;0;1224;1114;0;0;2019-09-30
24171;Eyzerac;24;75;298;logloc;0;0;0;298;0;0;0;2019-09-30
32276;Montadet;32;76;33;logloc;0;0;0;14;19;0;0;2019-09-30
30205;Pougnadoresse;30;76;125;logloc;0;0;0;125;0;0;0;2019-09-30
17289;Préguillac;17;75;266;logloc;1;0;0;94;171;0;0;2019-09-30
12133;Luc-la-Primaube;12;76;3479;logloc;43;0;0;2778;658;0;0;2019-09-30
80393;Gruny;80;32;140;logloc;0;0;0;33;107;0;0;2019-09-30
40301;Siest;40;75;59;logloc;0;0;0;4;0;0;55;2019-09-30
52319;Mennouveaux;52;44;3;logloc;0;0;0;3;0;0;0;2019-09-30
77284;Meaux;77;11;33636;logloc;1;0;0;6479;4323;0;22833;2019-09-30
64273;Irissarry;64;75;41;logloc;0;0;0;41;0;0;0;2019-09-30
69143;Neuville-sur-Saône;69;84;5606;logloc;40;0;0;1355;26;1032;3153;2019-09-30
33337;Preignac;33;75;1159;logloc;0;0;0;1121;0;0;38;2019-09-30
27081;Boncourt;27;28;85;logloc;0;0;0;85;0;0;0;2019-09-30
72045;Brains-sur-Gée;72;52;445;logloc;1;0;0;105;0;0;339;2019-09-30
01006;Ambléon;01;84;104;logloc;0;0;0;0;93;0;11;2019-09-30
56105;Lanvénégen;56;53;635;logloc;0;0;0;618;17;0;0;2019-09-30
55507;Thillot;55;44;122;logloc;0;0;0;122;0;0;0;2019-09-30
07060;Châteauneuf-de-Vernoux;07;84;120;logloc;0;0;0;120;0;0;0;2019-09-30
10029;Balnot-sur-Laignes;10;44;45;logloc;0;0;0;2;43;0;0;2019-09-30
42335;Viricelles;42;84;247;logloc;0;0;0;30;0;0;217;2019-09-30
54500;Selaincourt;54;44;102;logloc;0;0;0;28;74;0;0;2019-09-30
26166;Loriol-sur-Drôme;26;84;2946;logloc;0;0;0;2177;769;0;0;2019-09-30
21387;Marigny-lès-Reullée;21;27;122;logloc;0;0;0;71;51;0;0;2019-09-30
12280;Thérondels;12;76;397;logloc;0;0;0;397;0;0;0;2019-09-30
28301;Poisvilliers;28;24;179;logloc;0;0;0;179;0;0;0;2019-09-30
95056;Belloy-en-France;95;11;1008;logloc;0;0;0;903;51;0;54;2019-09-30
50158;Cuves;50;28;198;logloc;0;0;0;198;0;0;0;2019-09-30
26034;La Baume-d'Hostun;26;84;264;logloc;0;0;0;264;0;0;0;2019-09-30
49341;Souzay-Champigny;49;52;378;logloc;0;0;0;378;0;0;0;2019-09-30
60676;Ville;60;32;340;logloc;0;0;0;191;149;0;0;2019-09-30
26205;Montmaur-en-Diois;26;84;78;logloc;0;0;0;78;0;0;0;2019-09-30
50472;Saint-Georges-de-Livoye;50;28;44;logloc;0;0;0;44;0;0;0;2019-09-30
70207;Échenoz-la-Méline;70;27;1877;logloc;6;0;0;1033;0;0;838;2019-09-30
16098;La Chèvrerie;16;75;102;logloc;0;0;0;15;0;0;87;2019-09-30
15219;Salers;15;84;458;logloc;0;0;0;61;397;0;0;2019-09-30
64175;Castet;64;75;144;logloc;0;0;0;144;0;0;0;2019-09-30
38006;Allevard;38;84;2753;logloc;0;0;0;616;396;0;1741;2019-09-30
80250;Domvast;80;32;152;logloc;0;0;0;29;123;0;0;2019-09-30
21616;Tailly;21;27;227;logloc;0;0;0;226;1;0;0;2019-09-30
70186;La Creuse;70;27;36;logloc;0;0;0;36;0;0;0;2019-09-30
14309;Gouvix;14;28;358;logloc;0;0;0;357;1;0;0;2019-09-30
70462;Saint-Ferjeux;70;27;35;logloc;0;0;0;35;0;0;0;2019-09-30
34104;Fos;34;76;54;logloc;0;0;0;54;0;0;0;2019-09-30
65010;Angos;65;76;107;logloc;0;0;0;107;0;0;0;2019-09-30
76724;Vatierville;76;28;63;logloc;0;0;0;59;4;0;0;2019-09-30
02706;Septmonts;02;32;259;logloc;0;0;0;3;0;0;256;2019-09-30
86200;Pressac;86;75;319;logloc;0;0;0;157;162;0;0;2019-09-30
47198;Pailloles;47;75;148;logloc;0;0;0;148;0;0;0;2019-09-30
42150;Montverdun;42;84;694;logloc;0;0;0;71;1;0;622;2019-09-30
31107;Carbonne;31;76;2921;logloc;0;0;0;2267;654;0;0;2019-09-30
67531;Wildersbach;67;44;219;logloc;0;0;0;9;0;0;210;2019-09-30
52019;Arnancourt;52;44;40;logloc;0;0;0;40;0;0;0;2019-09-30
25429;Novillars;25;27;771;logloc;1;0;0;294;184;0;292;2019-09-30
68228;Munwiller;68;44;208;logloc;0;0;0;2;0;0;206;2019-09-30
57024;Antilly;57;44;72;logloc;0;0;0;0;0;0;72;2019-09-30
80544;Mézerolles;80;32;105;logloc;0;0;0;56;49;0;0;2019-09-30
89397;Sommecaise;89;27;319;logloc;0;0;0;319;0;0;0;2019-09-30
89054;Brannay;89;27;583;logloc;0;0;0;493;90;0;0;2019-09-30
30231;Saint-André-de-Valborgne;30;76;338;logloc;0;0;0;167;171;0;0;2019-09-30
80723;Saisseval;80;32;109;logloc;0;0;0;109;0;0;0;2019-09-30
14227;Douville-en-Auge;14;28;192;logloc;0;0;0;192;0;0;0;2019-09-30
50572;Sénoville;50;28;52;logloc;0;0;0;52;0;0;0;2019-09-30
16038;Benest;16;75;183;logloc;0;0;0;92;91;0;0;2019-09-30
88175;Fontenay;88;44;218;logloc;0;0;0;50;168;0;0;2019-09-30
09299;Soueix-Rogalle;09;76;440;logloc;0;0;0;440;0;0;0;2019-09-30
24119;Cherval;24;75;246;logloc;0;0;0;183;63;0;0;2019-09-30
21686;Villaines-les-Prévôtes;21;27;80;logloc;0;0;0;80;0;0;0;2019-09-30
21426;Montberthault;21;27;161;logloc;0;0;0;55;106;0;0;2019-09-30
68381;Wuenheim;68;44;394;logloc;0;0;0;394;0;0;0;2019-09-30
14195;Courvaudon;14;28;41;logloc;0;0;0;25;16;0;0;2019-09-30
02629;Puisieux-et-Clanlieu;02;32;152;logloc;0;0;0;9;1;0;142;2019-09-30
59535;Saint-Jans-Cappel;59;32;731;logloc;0;0;0;431;0;0;300;2019-09-30
02096;Bois-lès-Pargny;02;32;93;logloc;0;0;0;93;0;0;0;2019-09-30
86006;Antigny;86;75;384;logloc;0;0;0;230;154;0;0;2019-09-30
23137;Mourioux-Vieilleville;23;75;396;logloc;0;0;0;234;162;0;0;2019-09-30
18132;Lugny-Champagne;18;24;138;logloc;0;0;0;138;0;0;0;2019-09-30
03035;Le Bouchaud;03;84;33;logloc;0;0;0;21;12;0;0;2019-09-30
64093;Barcus;64;75;398;logloc;0;0;0;270;128;0;0;2019-09-30
04210;Soleilhas;04;93;232;logloc;0;0;0;232;0;0;0;2019-09-30
23057;Châtelus-Malvaleix;23;75;383;logloc;0;0;0;345;38;0;0;2019-09-30
29192;Plougoulm;29;53;1023;logloc;0;0;0;871;152;0;0;2019-09-30
42117;Lavieu;42;84;117;logloc;0;0;0;28;0;0;89;2019-09-30
33038;Bégadan;33;75;663;logloc;0;0;0;537;126;0;0;2019-09-30
24521;Sarliac-sur-l'Isle;24;75;477;logloc;0;0;0;297;180;0;0;2019-09-30
51168;Coolus;51;44;118;logloc;0;0;0;9;0;0;109;2019-09-30
14300;Gerrots;14;28;31;logloc;0;0;0;31;0;0;0;2019-09-30
17199;Jussas;17;75;67;logloc;0;0;0;66;1;0;0;2019-09-30
