,CODE_IRIS,EPCI,ARSAS
8370,751155814,T01ZZZZZZ,25.0
8371,751155815,T01ZZZZZZ,31.0
8372,751155816,T01ZZZZZZ,47.0
8373,751155817,T01ZZZZZZ,31.0
8374,751155818,T01ZZZZZZ,7.0
8375,751155819,T01ZZZZZZ,
8376,751155901,T01ZZZZZZ,33.0
8377,751155902,T01ZZZZZZ,17.0
8378,751155903,T01ZZZZZZ,38.0
8379,751155904,T01ZZZZZZ,22.0
8380,751155905,T01ZZZZZZ,38.0
8381,751155906,T01ZZZZZZ,42.0
8382,751155907,T01ZZZZZZ,39.0
8383,751155908,T01ZZZZZZ,77.0
8384,751155909,T01ZZZZZZ,38.0
8385,751155910,T01ZZZZZZ,43.0
8386,751155911,T01ZZZZZZ,22.0
8387,751155912,T01ZZZZZZ,71.0
8388,751155913,T01ZZZZZZ,36.0
8389,751155914,T01ZZZZZZ,20.0
8390,751155915,T01ZZZZZZ,33.0
8391,751155916,T01ZZZZZZ,27.0
8392,751155917,T01ZZZZZZ,41.0
8393,751155918,T01ZZZZZZ,51.0
8394,751155919,T01ZZZZZZ,44.0
8395,751155920,T01ZZZZZZ,
8396,751155999,T01ZZZZZZ,
8397,751156001,T01ZZZZZZ,105.0
8398,751156002,T01ZZZZZZ,24.0
8399,751156003,T01ZZZZZZ,47.0
8400,751156004,T01ZZZZZZ,79.0
8401,751156005,T01ZZZZZZ,28.0
8402,751156006,T01ZZZZZZ,30.0
8403,751156007,T01ZZZZZZ,57.0
8404,751156008,T01ZZZZZZ,37.0
8405,751156009,T01ZZZZZZ,37.0
8406,751156010,T01ZZZZZZ,73.0
8407,751156012,T01ZZZZZZ,102.0
8408,751156013,T01ZZZZZZ,31.0
8409,751156014,T01ZZZZZZ,83.0
8410,751156015,T01ZZZZZZ,58.0
8411,751156016,T01ZZZZZZ,48.0
8412,751156017,T01ZZZZZZ,44.0
8413,751156018,T01ZZZZZZ,41.0
8414,751156019,T01ZZZZZZ,28.0
8415,751156020,T01ZZZZZZ,40.0
8416,751156021,T01ZZZZZZ,
8417,751156022,T01ZZZZZZ,
8418,751156023,T01ZZZZZZ,
8419,751156099,T01ZZZZZZ,
8420,751166101,T01ZZZZZZ,69.0
8421,751166102,T01ZZZZZZ,82.0
8422,751166103,T01ZZZZZZ,44.0
8423,751166104,T01ZZZZZZ,73.0
8424,751166105,T01ZZZZZZ,42.0
8425,751166106,T01ZZZZZZ,60.0
8426,751166107,T01ZZZZZZ,57.0
8427,751166108,T01ZZZZZZ,76.0
8428,751166109,T01ZZZZZZ,31.0
8429,751166110,T01ZZZZZZ,36.0
8430,751166111,T01ZZZZZZ,21.0
8431,751166112,T01ZZZZZZ,11.0
8432,751166113,T01ZZZZZZ,28.0
8433,751166114,T01ZZZZZZ,46.0
8434,751166115,T01ZZZZZZ,63.0
8435,751166116,T01ZZZZZZ,13.0
8436,751166117,T01ZZZZZZ,19.0
8437,751166118,T01ZZZZZZ,33.0
8438,751166119,T01ZZZZZZ,15.0
8439,751166120,T01ZZZZZZ,24.0
8440,751166121,T01ZZZZZZ,54.0
8441,751166122,T01ZZZZZZ,24.0
8442,751166123,T01ZZZZZZ,28.0
8443,751166124,T01ZZZZZZ,35.0
8444,751166125,T01ZZZZZZ,25.0
8445,751166126,T01ZZZZZZ,32.0
8446,751166127,T01ZZZZZZ,40.0
8447,751166128,T01ZZZZZZ,50.0
8448,751166129,T01ZZZZZZ,21.0
8449,751166130,T01ZZZZZZ,36.0
8450,751166131,T01ZZZZZZ,
8451,751166177,T01ZZZZZZ,
8452,751166199,T01ZZZZZZ,
8453,751166201,T01ZZZZZZ,17.0
8454,751166202,T01ZZZZZZ,31.0
8455,751166203,T01ZZZZZZ,31.0
8456,751166204,T01ZZZZZZ,33.0
8457,751166205,T01ZZZZZZ,28.0
8458,751166206,T01ZZZZZZ,19.0
8459,751166207,T01ZZZZZZ,24.0
8460,751166208,T01ZZZZZZ,43.0
8461,751166209,T01ZZZZZZ,20.0
8462,751166210,T01ZZZZZZ,22.0
8463,751166211,T01ZZZZZZ,34.0
8464,751166212,T01ZZZZZZ,22.0
8465,751166213,T01ZZZZZZ,39.0
8466,751166214,T01ZZZZZZ,20.0
8467,751166215,T01ZZZZZZ,29.0
8468,751166216,T01ZZZZZZ,24.0
8469,751166217,T01ZZZZZZ,34.0
8470,751166218,T01ZZZZZZ,29.0
8471,751166219,T01ZZZZZZ,26.0
8472,751166220,T01ZZZZZZ,26.0
8473,751166221,T01ZZZZZZ,29.0
8474,751166222,T01ZZZZZZ,
8475,751166223,T01ZZZZZZ,
8476,751166277,T01ZZZZZZ,
8477,751166299,T01ZZZZZZ,
8478,751166301,T01ZZZZZZ,45.0
8479,751166302,T01ZZZZZZ,50.0
8480,751166303,T01ZZZZZZ,41.0
8481,751166304,T01ZZZZZZ,44.0
8482,751166305,T01ZZZZZZ,26.0
8483,751166306,T01ZZZZZZ,36.0
8484,751166307,T01ZZZZZZ,33.0
8485,751166308,T01ZZZZZZ,51.0
8486,751166309,T01ZZZZZZ,30.0
8487,751166310,T01ZZZZZZ,21.0
8488,751166311,T01ZZZZZZ,23.0
8489,751166377,T01ZZZZZZ,
8490,751166401,T01ZZZZZZ,20.0
8491,751166402,T01ZZZZZZ,27.0
8492,751166403,T01ZZZZZZ,47.0
8493,751166404,T01ZZZZZZ,36.0
8494,751166405,T01ZZZZZZ,32.0
8495,751166406,T01ZZZZZZ,27.0
8496,751166407,T01ZZZZZZ,67.0
8497,751166409,T01ZZZZZZ,44.0
8498,751166410,T01ZZZZZZ,
8499,751166411,T01ZZZZZZ,
8500,751166412,T01ZZZZZZ,
8501,751166413,T01ZZZZZZ,
8502,751166499,T01ZZZZZZ,
8503,751176501,T01ZZZZZZ,71.0
8504,751176502,T01ZZZZZZ,40.0
8505,751176503,T01ZZZZZZ,37.0
8506,751176504,T01ZZZZZZ,40.0
8507,751176505,T01ZZZZZZ,59.0
8508,751176506,T01ZZZZZZ,36.0
8509,751176507,T01ZZZZZZ,40.0
8510,751176508,T01ZZZZZZ,34.0
8511,751176509,T01ZZZZZZ,11.0
8512,751176510,T01ZZZZZZ,49.0
8513,751176511,T01ZZZZZZ,27.0
8514,751176512,T01ZZZZZZ,35.0
8515,751176513,T01ZZZZZZ,38.0
8516,751176514,T01ZZZZZZ,33.0
8517,751176515,T01ZZZZZZ,79.0
8518,751176516,T01ZZZZZZ,
8519,751176601,T01ZZZZZZ,21.0
8520,751176602,T01ZZZZZZ,37.0
8521,751176603,T01ZZZZZZ,38.0
8522,751176604,T01ZZZZZZ,27.0
8523,751176605,T01ZZZZZZ,11.0
8524,751176606,T01ZZZZZZ,24.0
8525,751176607,T01ZZZZZZ,26.0
8526,751176608,T01ZZZZZZ,22.0
8527,751176609,T01ZZZZZZ,30.0
8528,751176610,T01ZZZZZZ,16.0
8529,751176611,T01ZZZZZZ,38.0
8530,751176612,T01ZZZZZZ,31.0
8531,751176613,T01ZZZZZZ,29.0
8532,751176614,T01ZZZZZZ,103.0
8533,751176615,T01ZZZZZZ,134.0
8534,751176616,T01ZZZZZZ,89.0
8535,751176701,T01ZZZZZZ,84.0
8536,751176702,T01ZZZZZZ,58.0
8537,751176703,T01ZZZZZZ,55.0
8538,751176704,T01ZZZZZZ,42.0
8539,751176705,T01ZZZZZZ,38.0
8540,751176706,T01ZZZZZZ,38.0
8541,751176707,T01ZZZZZZ,29.0
8542,751176708,T01ZZZZZZ,57.0
8543,751176709,T01ZZZZZZ,36.0
8544,751176710,T01ZZZZZZ,81.0
8545,751176711,T01ZZZZZZ,37.0
8546,751176712,T01ZZZZZZ,32.0
8547,751176713,T01ZZZZZZ,40.0
8548,751176714,T01ZZZZZZ,198.0
8549,751176715,T01ZZZZZZ,56.0
8550,751176716,T01ZZZZZZ,42.0
8551,751176801,T01ZZZZZZ,85.0
8552,751176802,T01ZZZZZZ,62.0
8553,751176803,T01ZZZZZZ,85.0
8554,751176804,T01ZZZZZZ,67.0
8555,751176805,T01ZZZZZZ,68.0
8556,751176806,T01ZZZZZZ,143.0
8557,751176807,T01ZZZZZZ,96.0
8558,751176808,T01ZZZZZZ,85.0
8559,751176809,T01ZZZZZZ,82.0
8560,751176810,T01ZZZZZZ,49.0
8561,751176811,T01ZZZZZZ,80.0
8562,751176812,T01ZZZZZZ,110.0
8563,751176813,T01ZZZZZZ,124.0
8564,751176814,T01ZZZZZZ,144.0
8565,751176815,T01ZZZZZZ,79.0
8566,751176816,T01ZZZZZZ,197.0
8567,751176817,T01ZZZZZZ,84.0
8568,751186901,T01ZZZZZZ,84.0
8569,751186902,T01ZZZZZZ,78.0
8570,751186903,T01ZZZZZZ,58.0
8571,751186904,T01ZZZZZZ,66.0
8572,751186905,T01ZZZZZZ,74.0
8573,751186906,T01ZZZZZZ,84.0
8574,751186907,T01ZZZZZZ,85.0
8575,751186908,T01ZZZZZZ,44.0
8576,751186909,T01ZZZZZZ,48.0
8577,751186910,T01ZZZZZZ,26.0
8578,751186911,T01ZZZZZZ,13.0
8579,751186912,T01ZZZZZZ,45.0
8580,751186913,T01ZZZZZZ,38.0
8581,751186914,T01ZZZZZZ,40.0
8582,751186915,T01ZZZZZZ,66.0
8583,751186916,T01ZZZZZZ,79.0
8584,751186917,T01ZZZZZZ,53.0
8585,751186918,T01ZZZZZZ,77.0
8586,751186919,T01ZZZZZZ,97.0
8587,751186920,T01ZZZZZZ,68.0
8588,751186921,T01ZZZZZZ,71.0
8589,751186922,T01ZZZZZZ,38.0
8590,751186923,T01ZZZZZZ,123.0
8591,751186924,T01ZZZZZZ,156.0
8592,751186925,T01ZZZZZZ,129.0
8593,751186926,T01ZZZZZZ,169.0
8594,751186927,T01ZZZZZZ,139.0
8595,751186928,T01ZZZZZZ,170.0
8596,751186929,T01ZZZZZZ,
8597,751187001,T01ZZZZZZ,97.0
8598,751187002,T01ZZZZZZ,83.0
8599,751187003,T01ZZZZZZ,58.0
8600,751187004,T01ZZZZZZ,45.0
8601,751187005,T01ZZZZZZ,80.0
8602,751187006,T01ZZZZZZ,62.0
8603,751187007,T01ZZZZZZ,64.0
8604,751187008,T01ZZZZZZ,28.0
8605,751187009,T01ZZZZZZ,93.0
8606,751187010,T01ZZZZZZ,83.0
8607,751187011,T01ZZZZZZ,39.0
8608,751187012,T01ZZZZZZ,
8609,751187013,T01ZZZZZZ,53.0
8610,751187014,T01ZZZZZZ,54.0
8611,751187015,T01ZZZZZZ,59.0
8612,751187016,T01ZZZZZZ,57.0
8613,751187017,T01ZZZZZZ,242.0
8614,751187018,T01ZZZZZZ,92.0
8615,751187019,T01ZZZZZZ,112.0
8616,751187020,T01ZZZZZZ,103.0
8617,751187021,T01ZZZZZZ,145.0
8618,751187022,T01ZZZZZZ,72.0
8619,751187023,T01ZZZZZZ,142.0
8620,751187024,T01ZZZZZZ,61.0
8621,751187025,T01ZZZZZZ,96.0
8622,751187026,T01ZZZZZZ,96.0
8623,751187027,T01ZZZZZZ,79.0
8624,751187101,T01ZZZZZZ,115.0
8625,751187102,T01ZZZZZZ,195.0
8626,751187103,T01ZZZZZZ,151.0
8627,751187104,T01ZZZZZZ,111.0
8628,751187105,T01ZZZZZZ,95.0
8629,751187106,T01ZZZZZZ,97.0
8630,751187107,T01ZZZZZZ,124.0
8631,751187108,T01ZZZZZZ,117.0
8632,751187109,T01ZZZZZZ,78.0
8633,751187110,T01ZZZZZZ,326.0
8634,751187201,T01ZZZZZZ,173.0
8635,751187202,T01ZZZZZZ,104.0
8636,751187203,T01ZZZZZZ,71.0
8637,751187204,T01ZZZZZZ,91.0
8638,751187205,T01ZZZZZZ,123.0
8639,751187206,T01ZZZZZZ,96.0
8640,751187207,T01ZZZZZZ,142.0
8641,751187208,T01ZZZZZZ,149.0
8642,751187209,T01ZZZZZZ,184.0
8643,751197301,T01ZZZZZZ,204.0
8644,751197302,T01ZZZZZZ,96.0
8645,751197303,T01ZZZZZZ,117.0
8646,751197304,T01ZZZZZZ,92.0
8647,751197305,T01ZZZZZZ,119.0
8648,751197306,T01ZZZZZZ,150.0
8649,751197307,T01ZZZZZZ,181.0
8650,751197308,T01ZZZZZZ,155.0
8651,751197309,T01ZZZZZZ,138.0
8652,751197310,T01ZZZZZZ,224.0
8653,751197311,T01ZZZZZZ,74.0
8654,751197312,T01ZZZZZZ,93.0
8655,751197313,T01ZZZZZZ,85.0
8656,751197314,T01ZZZZZZ,135.0
8657,751197315,T01ZZZZZZ,83.0
8658,751197316,T01ZZZZZZ,146.0
8659,751197317,T01ZZZZZZ,92.0
8660,751197318,T01ZZZZZZ,37.0
8661,751197388,T01ZZZZZZ,5.0
8662,751197401,T01ZZZZZZ,69.0
8663,751197402,T01ZZZZZZ,107.0
8664,751197403,T01ZZZZZZ,98.0
8665,751197404,T01ZZZZZZ,84.0
8666,751197405,T01ZZZZZZ,105.0
8667,751197406,T01ZZZZZZ,202.0
8668,751197407,T01ZZZZZZ,146.0
8669,751197408,T01ZZZZZZ,108.0
8670,751197409,T01ZZZZZZ,88.0
8671,751197410,T01ZZZZZZ,104.0
8672,751197411,T01ZZZZZZ,80.0
8673,751197412,T01ZZZZZZ,26.0
8674,751197413,T01ZZZZZZ,
8675,751197488,T01ZZZZZZ,
8676,751197501,T01ZZZZZZ,77.0
8677,751197502,T01ZZZZZZ,108.0
8678,751197503,T01ZZZZZZ,73.0
8679,751197504,T01ZZZZZZ,91.0
8680,751197505,T01ZZZZZZ,55.0
8681,751197506,T01ZZZZZZ,50.0
8682,751197507,T01ZZZZZZ,78.0
8683,751197508,T01ZZZZZZ,52.0
8684,751197509,T01ZZZZZZ,123.0
8685,751197510,T01ZZZZZZ,79.0
8686,751197511,T01ZZZZZZ,63.0
8687,751197512,T01ZZZZZZ,108.0
8688,751197513,T01ZZZZZZ,105.0
8689,751197514,T01ZZZZZZ,61.0
8690,751197515,T01ZZZZZZ,45.0
8691,751197516,T01ZZZZZZ,88.0
8692,751197517,T01ZZZZZZ,197.0
8693,751197518,T01ZZZZZZ,196.0
8694,751197519,T01ZZZZZZ,71.0
8695,751197520,T01ZZZZZZ,115.0
8696,751197521,T01ZZZZZZ,85.0
8697,751197522,T01ZZZZZZ,74.0
8698,751197523,T01ZZZZZZ,39.0
8699,751197524,T01ZZZZZZ,74.0
8700,751197525,T01ZZZZZZ,
8701,751197601,T01ZZZZZZ,107.0
8702,751197602,T01ZZZZZZ,124.0
8703,751197603,T01ZZZZZZ,56.0
8704,751197604,T01ZZZZZZ,83.0
8705,751197605,T01ZZZZZZ,89.0
8706,751197606,T01ZZZZZZ,72.0
8707,751197607,T01ZZZZZZ,19.0
8708,751197608,T01ZZZZZZ,95.0
8709,751197609,T01ZZZZZZ,100.0
8710,751197610,T01ZZZZZZ,81.0
8711,751197611,T01ZZZZZZ,86.0
8712,751197612,T01ZZZZZZ,59.0
8713,751197613,T01ZZZZZZ,92.0
8714,751197614,T01ZZZZZZ,95.0
8715,751197615,T01ZZZZZZ,66.0
8716,751197616,T01ZZZZZZ,81.0
8717,751197617,T01ZZZZZZ,
8718,751207701,T01ZZZZZZ,100.0
8719,751207702,T01ZZZZZZ,81.0
8720,751207703,T01ZZZZZZ,87.0
8721,751207704,T01ZZZZZZ,95.0
8722,751207705,T01ZZZZZZ,83.0
8723,751207706,T01ZZZZZZ,70.0
8724,751207707,T01ZZZZZZ,89.0
8725,751207708,T01ZZZZZZ,179.0
8726,751207709,T01ZZZZZZ,102.0
8727,751207710,T01ZZZZZZ,133.0
8728,751207711,T01ZZZZZZ,182.0
8729,751207712,T01ZZZZZZ,75.0
8730,751207713,T01ZZZZZZ,110.0
8731,751207714,T01ZZZZZZ,81.0
8732,751207801,T01ZZZZZZ,223.0
8733,751207802,T01ZZZZZZ,100.0
8734,751207803,T01ZZZZZZ,139.0
8735,751207804,T01ZZZZZZ,111.0
8736,751207805,T01ZZZZZZ,76.0
8737,751207806,T01ZZZZZZ,125.0
8738,751207807,T01ZZZZZZ,58.0
8739,751207808,T01ZZZZZZ,108.0
8740,751207809,T01ZZZZZZ,89.0
8741,751207810,T01ZZZZZZ,112.0
8742,751207811,T01ZZZZZZ,38.0
8743,751207812,T01ZZZZZZ,46.0
8744,751207813,T01ZZZZZZ,108.0
8745,751207814,T01ZZZZZZ,63.0
8746,751207815,T01ZZZZZZ,102.0
8747,751207816,T01ZZZZZZ,101.0
8748,751207901,T01ZZZZZZ,77.0
8749,751207902,T01ZZZZZZ,39.0
8750,751207903,T01ZZZZZZ,78.0
8751,751207904,T01ZZZZZZ,57.0
8752,751207905,T01ZZZZZZ,172.0
8753,751207906,T01ZZZZZZ,116.0
8754,751207907,T01ZZZZZZ,105.0
8755,751207908,T01ZZZZZZ,143.0
8756,751207909,T01ZZZZZZ,55.0
8757,751207910,T01ZZZZZZ,169.0
8758,751207911,T01ZZZZZZ,100.0
8759,751207912,T01ZZZZZZ,142.0
8760,751207913,T01ZZZZZZ,47.0
8761,751207914,T01ZZZZZZ,36.0
8762,751207915,T01ZZZZZZ,65.0
8763,751207916,T01ZZZZZZ,96.0
8764,751207917,T01ZZZZZZ,
8765,751208001,T01ZZZZZZ,96.0
8766,751208002,T01ZZZZZZ,46.0
8767,751208003,T01ZZZZZZ,77.0
8768,751208004,T01ZZZZZZ,29.0
8769,751208005,T01ZZZZZZ,57.0
8770,751208006,T01ZZZZZZ,70.0
8771,751208007,T01ZZZZZZ,128.0
8772,751208008,T01ZZZZZZ,135.0
8773,751208009,T01ZZZZZZ,89.0
8774,751208010,T01ZZZZZZ,94.0
8775,751208011,T01ZZZZZZ,93.0
8776,751208012,T01ZZZZZZ,107.0
8777,751208013,T01ZZZZZZ,73.0
8778,751208014,T01ZZZZZZ,85.0
8779,751208015,T01ZZZZZZ,69.0
8780,751208016,T01ZZZZZZ,107.0
8781,751208017,T01ZZZZZZ,90.0
8782,751208018,T01ZZZZZZ,80.0
8783,751208019,T01ZZZZZZ,187.0
8784,751208020,T01ZZZZZZ,156.0
8785,751208021,T01ZZZZZZ,181.0
8786,751208022,T01ZZZZZZ,44.0
8787,751208023,T01ZZZZZZ,85.0
8788,751208024,T01ZZZZZZ,77.0
8789,751208025,T01ZZZZZZ,73.0
8790,751208026,T01ZZZZZZ,42.0
8791,760570101,247600646,
8792,760570102,247600646,71.0
8793,760570103,247600646,93.0
8794,760570104,247600646,40.0
8795,760570105,247600646,110.0
8796,761080101,200023414,36.0
8797,761080102,200023414,22.0
8798,761080103,200023414,
8799,761080104,200023414,37.0
8800,761080105,200023414,58.0
8801,761140101,200010700,140.0
8802,761140102,200010700,108.0
8803,761140103,200010700,126.0
8804,761140104,200010700,211.0
8805,761570101,200023414,82.0
8806,761570201,200023414,19.0
8807,761570301,200023414,106.0
8808,761570302,200023414,130.0
8809,761570401,200023414,79.0
8810,761570501,200023414,71.0
8811,761570502,200023414,167.0
8812,761650101,200023414,
8813,761650102,200023414,200.0
8814,761650103,200023414,138.0
8815,761650104,200023414,170.0
8816,762160101,200023414,163.0
8817,762160102,200023414,69.0
8818,762160103,200023414,114.0
8819,762160104,200023414,211.0
8820,762170101,247600786,32.0
8821,762170102,247600786,168.0
8822,762170103,247600786,167.0
8823,762170104,247600786,151.0
8824,762170105,247600786,160.0
8825,762170106,247600786,24.0
8826,762170107,247600786,56.0
8827,762170108,247600786,178.0
8828,762170109,247600786,182.0
8829,762170110,247600786,176.0
8830,762170111,247600786,60.0
8831,762170112,247600786,58.0
8832,762170113,247600786,41.0
8833,762170114,247600786,56.0
8834,762170115,247600786,141.0
8835,762170116,247600786,162.0
8836,762310101,200023414,226.0
8837,762310102,200023414,195.0
8838,762310103,200023414,217.0
8839,762310104,200023414,134.0
8840,762310105,200023414,253.0
8841,762310106,200023414,227.0
8842,762310107,200023414,23.0
8843,762310108,200023414,115.0
8844,762590101,200069821,61.0
8845,762590102,200069821,49.0
8846,762590103,200069821,95.0
8847,762590104,200069821,65.0
8848,762590105,200069821,79.0
8849,762590106,200069821,92.0
8850,762590107,200069821,46.0
8851,762590108,200069821,147.0
8852,762590109,200069821,105.0
8853,762590110,200069821,
8854,762590111,200069821,45.0
8855,763220101,200023414,65.0
8856,763220102,200023414,50.0
8857,763220103,200023414,83.0
8858,763220201,200023414,42.0
8859,763220202,200023414,50.0
8860,763220301,200023414,69.0
8861,763220302,200023414,43.0
8862,763220401,200023414,74.0
8863,763220402,200023414,39.0
8864,763220403,200023414,55.0
8865,763220501,200023414,104.0
8866,763510101,200084952,37.0
8867,763510102,200084952,64.0
8868,763510103,200084952,58.0
8869,763510104,200084952,84.0
8870,763510105,200084952,
8871,763510106,200084952,
8872,763510107,200084952,
8873,763510108,200084952,100.0
8874,763510201,200084952,111.0
8875,763510301,200084952,46.0
8876,763510302,200084952,71.0
8877,763510303,200084952,51.0
8878,763510304,200084952,57.0
8879,763510401,200084952,82.0
8880,763510402,200084952,87.0
8881,763510403,200084952,135.0
8882,763510404,200084952,220.0
8883,763510405,200084952,178.0
8884,763510501,200084952,86.0
8885,763510502,200084952,18.0
8886,763510503,200084952,22.0
8887,763510504,200084952,34.0
8888,763510505,200084952,24.0
8889,763510506,200084952,53.0
8890,763510507,200084952,17.0
8891,763510601,200084952,249.0
8892,763510602,200084952,182.0
8893,763510701,200084952,144.0
8894,763510702,200084952,93.0
8895,763510703,200084952,188.0
8896,763510801,200084952,295.0
8897,763510802,200084952,260.0
8898,763510803,200084952,150.0
8899,763510901,200084952,
8900,763510902,200084952,
8901,763511001,200084952,231.0
8902,763511101,200084952,114.0
8903,763511102,200084952,191.0
8904,763511201,200084952,148.0
8905,763511202,200084952,79.0
8906,763511203,200084952,79.0
8907,763511204,200084952,27.0
8908,763511301,200084952,
8909,763511302,200084952,129.0
8910,763511303,200084952,110.0
8911,763511401,200084952,91.0
8912,763511402,200084952,180.0
8913,763511501,200084952,57.0
8914,763511502,200084952,88.0
8915,763511503,200084952,192.0
8916,763511504,200084952,
8917,763511601,200084952,27.0
8918,763511602,200084952,104.0
8919,763511603,200084952,30.0
8920,763511701,200084952,111.0
8921,763511702,200084952,113.0
8922,763511703,200084952,76.0
8923,763511704,200084952,176.0
8924,763511801,200084952,108.0
8925,763511802,200084952,79.0
8926,763511803,200084952,135.0
8927,763511804,200084952,195.0
8928,763511901,200084952,239.0
8929,763511902,200084952,104.0
8930,763511903,200084952,
8931,763512001,200084952,157.0
8932,763512101,200084952,16.0
8933,763512102,200084952,
8934,763512201,200084952,118.0
8935,763512202,200084952,
8936,763512203,200084952,76.0
8937,763512204,200084952,164.0
8938,763512205,200084952,184.0
8939,763512301,200084952,120.0
8940,763512302,200084952,149.0
8941,763512303,200084952,
8942,763512304,200084952,196.0
8943,763512305,200084952,264.0
8944,763512306,200084952,88.0
8945,763512307,200084952,133.0
8946,763512308,200084952,178.0
8947,763512309,200084952,179.0
8948,763512401,200084952,
8949,763512402,200084952,
8950,763512403,200084952,
8951,763512404,200084952,
8952,763512501,200084952,116.0
8953,764100101,200023414,
8954,764100102,200023414,43.0
8955,764100103,200023414,
8956,764100104,200023414,174.0
8957,764100105,200023414,139.0
8958,764100106,200023414,170.0
8959,764470101,200084952,44.0
8960,764470102,200084952,14.0
8961,764470103,200084952,
8962,764470104,200084952,8.0
8963,764470105,200084952,103.0
8964,764470106,200084952,8.0
8965,764470107,200084952,53.0
8966,764470108,200084952,66.0
8967,764470109,200084952,65.0
8968,764510101,200023414,29.0
8969,764510102,200023414,25.0
8970,764510103,200023414,19.0
8971,764510201,200023414,47.0
8972,764510202,200023414,33.0
8973,764510203,200023414,50.0
8974,764510204,200023414,14.0
8975,764510301,200023414,10.0
8976,764510302,200023414,16.0
8977,764510303,200023414,17.0
8978,764510304,200023414,49.0
8979,764840101,200023414,106.0
8980,764840102,200023414,102.0
8981,764840103,200023414,81.0
8982,764840104,200023414,94.0
8983,764840105,200023414,104.0
8984,764840106,200023414,
8985,764840107,200023414,
8986,764840108,200023414,
8987,764980101,200023414,19.0
8988,764980102,200023414,74.0
8989,764980103,200023414,100.0
8990,764980104,200023414,54.0
8991,764980105,200023414,
8992,764980106,200023414,121.0
8993,764980107,200023414,42.0
8994,764980108,200023414,134.0
8995,764980109,200023414,129.0
8996,764980110,200023414,30.0
8997,764980111,200023414,54.0
8998,764980112,200023414,91.0
8999,765400101,200023414,81.0
9000,765400102,200023414,56.0
9001,765400103,200023414,116.0
9002,765400104,200023414,59.0
9003,765400105,200023414,36.0
9004,765400106,200023414,114.0
9005,765400201,200023414,95.0
9006,765400202,200023414,156.0
9007,765400203,200023414,178.0
9008,765400204,200023414,100.0
9009,765400205,200023414,
9010,765400301,200023414,35.0
9011,765400302,200023414,
9012,765400303,200023414,272.0
9013,765400304,200023414,175.0
9014,765400305,200023414,143.0
9015,765400306,200023414,190.0
9016,765400401,200023414,
9017,765400402,200023414,139.0
9018,765400403,200023414,55.0
9019,765400404,200023414,150.0
9020,765400405,200023414,154.0
9021,765400501,200023414,91.0
9022,765400502,200023414,146.0
9023,765400503,200023414,39.0
9024,765400504,200023414,31.0
9025,765400601,200023414,78.0
9026,765400602,200023414,155.0
9027,765400603,200023414,29.0
9028,765400604,200023414,91.0
9029,765400701,200023414,161.0
9030,765400702,200023414,283.0
9031,765400801,200023414,
9032,765400802,200023414,
9033,765400901,200023414,328.0
9034,765400902,200023414,51.0
9035,765401001,200023414,301.0
9036,765401002,200023414,120.0
9037,765401003,200023414,141.0
9038,765401004,200023414,52.0
9039,765401005,200023414,175.0
9040,765401006,200023414,
9041,765750102,200023414,99.0
9042,765750105,200023414,98.0
9043,765750106,200023414,
9044,765750107,200023414,
9045,765750201,200023414,59.0
9046,765750202,200023414,77.0
9047,765750203,200023414,31.0
9048,765750301,200023414,38.0
9049,765750401,200023414,54.0
9050,765750402,200023414,54.0
9051,765750501,200023414,
9052,765750601,200023414,78.0
9053,765750602,200023414,66.0
9054,765750701,200023414,
9055,765750702,200023414,
9056,765750801,200023414,77.0
9057,765750802,200023414,110.0
9058,765750902,200023414,
9059,765750903,200023414,55.0
9060,766810101,200023414,82.0
9061,766810102,200023414,49.0
9062,766810103,200023414,68.0
9063,766810104,200023414,56.0
9064,766810105,200023414,231.0
9065,766810106,200023414,9.0
9066,766810107,200023414,98.0
9067,766810108,200023414,157.0
9068,766810109,200023414,41.0
9069,766810110,200023414,25.0
9070,766810111,200023414,85.0
9071,766810112,200023414,41.0
9072,766810113,200023414,65.0
9073,766810114,200023414,98.0
9074,767580101,247600620,41.0
9075,767580102,247600620,50.0
9076,767580103,247600620,51.0
9077,767580104,247600620,115.0
9078,767580105,247600620,48.0
9079,770140101,200072346,117.0
9080,770140102,200072346,77.0
9081,770140103,200072346,31.0
9082,770140104,200072346,71.0
9083,770140105,200072346,31.0
9084,770530101,247700644,60.0
9085,770530102,247700644,186.0
9086,770530201,247700644,60.0
9087,770580101,247700594,21.0
9088,770580102,247700594,57.0
9089,770580103,247700594,15.0
9090,770580104,247700594,260.0
9091,770580105,247700594,37.0
9092,770830101,200057958,41.0
9093,770830102,200057958,116.0
9094,770830201,200057958,136.0
9095,770830202,200057958,105.0
9096,770830301,200057958,42.0
9097,770830302,200057958,46.0
9098,770830303,200057958,
9099,771080101,200057958,165.0
9100,771080102,200057958,64.0
9101,771080201,200057958,78.0
9102,771080301,200057958,62.0
9103,771080302,200057958,12.0
9104,771080303,200057958,17.0
9105,771080304,200057958,45.0
9106,771080401,200057958,199.0
9107,771080501,200057958,117.0
9108,771080502,200057958,73.0
9109,771080503,200057958,55.0
9110,771080601,200057958,63.0
9111,771080602,200057958,109.0
9112,771080701,200057958,58.0
9113,771080702,200057958,71.0
9114,771080703,200057958,105.0
9115,771180101,200055655,41.0
9116,771180102,200055655,11.0
9117,771180103,200055655,44.0
