Code_commune_INSEE,Nom_commune,code_postal,Ville_bibliotheques,Département,Nom structure
02294,ETOUVELLES,02000,,,
02755,URCEL,02000,,,
02115,BRAYE EN LAONNOIS,02000,,,
02174,CHAVIGNON,02000,,,
02407,LANISCOURT,02000,,,
02408,LAON,02000,,,
02489,MOLINCHART,02000,,,
02765,VAUCELLES ET BEFFECOURT,02000,,,
02108,BOURGUIGNON SOUS MONTBAVIN,02000,,,
02155,CHAILLEVOIS,02000,,,
02180,CHERY LES POUILLY,02000,,,
02191,CHIVY LES ETOUVELLES,02000,,,
02196,CLACY ET THIERRET,02000,,,
02478,MERLIEUX ET FOUQUEROLLES,02000,,,
02490,MONAMPTEUIL,02000,,,
02037,AULNOIS SOUS LAON,02000,,,
02046,BARENTON BUGNY,02000,,,
02589,PARGNY FILAIN,02000,,,
02661,ROYAUCOURT ET CHAILVET,02000,,,
02787,VERNEUIL SUR SERRE,02000,,,
02162,LA CHAPELLE SUR CHEZY,02570,,,
02186,CHEZY SUR MARNE,02570,,,
02289,ESSISES,02570,,,
02184,CHEVRESIS MONCEAU,02270,,,
02559,NOUVION ET CATILLON,02270,,,
02027,ASSIS SUR SERRE,02270,,,
02169,CHATILLON LES SONS,02270,,,
02261,DERCY,02270,,,
02491,MONCEAU LE NEUF ET FAUCOUZY,02270,,,
02517,MONTIGNY SUR CRECY,02270,,,
02727,SONS ET RONCHERES,02270,,,
02048,BARENTON SUR SERRE,02270,,,
02306,LA FERTE CHEVRESIS,02270,,,
02480,MESBRECOURT RICHECOURT,02270,,,
02529,MORTIERS,02270,,,
02559,NOUVION ET CATILLON,02270,,,
02591,PARGNY LES BOIS,02270,,,
02231,COUVRON ET AUMENCOURT,02270,,,
02338,FROIDMONT COHARTILLE,02270,,,
02096,BOIS LES PARGNY,02270,,,
02156,CHALANDRY,02270,,,
02237,CRECY SUR SERRE,02270,,,
02492,MONCEAU LES LEUPS,02270,,,
02617,POUILLY SUR SERRE,02270,,,
02638,REMIES,02270,,,
02185,CHEZY EN ORXOIS,02810,,,
02339,GANDELU,02810,,,
02465,MARIGNY EN ORXOIS,02810,,,
02125,BRUMETZ,02810,,,
02512,MONTIGNY L ALLIER,02810,,,
02137,BUSSIARES,02810,,,
02375,HAUTEVESNES,02810,,,
02744,TORCY EN VALOIS,02810,,,
02428,LICY CLIGNON,02810,,,
02679,ST GENGOULPH,02810,,,
02225,COURCHAMPS,02810,,,
02792,VEUILLY LA POTERIE,02810,,,
02189,CHIVRES EN LAONNOIS,02350,,,
02350,GOUDELANCOURT LES PIERREPONT,02350,,,
02248,CUIRIEUX,02350,,,
02346,GIZY,02350,,,
02353,GRANDLUP ET FAY,02350,,,
02430,LIESSE NOTRE DAME,02350,,,
02457,MARCHAIS,02350,,,
02600,PIERREPONT,02350,,,
02790,VESLES ET CAUMONT,02350,,,
02448,MACHECOURT,02350,,,
02097,BONCOURT,02350,,,
02133,BUCY LES PIERREPONT,02350,,,
02274,EBOULEAU,02350,,,
02486,MISSY LES PIERREPONT,02350,,,
02690,STE PREUVE,02350,,,
02197,CLAIRFONTAINE,02260,,,
02284,ERLOY,02260,,,
02670,ST ALGIS,02260,,,
02141,LA CAPELLE,02260,,,
02584,PAPLEUX,02260,,,
02342,GERGNY,02260,,,
02418,LERZY,02260,,,
02337,FROIDESTREES,02260,,,
02650,ROCQUIGNY,02260,,,
02276,ENGLANCOURT,02260,,,
02312,LA FLAMENGRIE,02260,,,
02725,SOMMERON,02260,,,
02199,CLASTRES,02440,,,
02380,HINACOURT,02440,,,
02446,LY FONTAINE,02440,,,
02639,REMIGNY,02440,,,
02066,BENAY,02440,,,
02504,MONTESCOURT LIZEROLLES,02440,,,
02345,GIBERCOURT,02440,,,
02208,CONCEVREUX,02160,,,
02439,LES SEPTVALLONS,02160,,,
02439,LES SEPTVALLONS,02160,,,
02439,LES SEPTVALLONS,02160,,,
02588,PARGNAN,02160,,,
02803,LA VILLE AUX BOIS LES PONTAVERT,02160,,,
02058,BEAURIEUX,02160,,,
02091,BLANZY LES FISMES,02160,,,
02171,CHAUDARDES,02160,,,
02439,LES SEPTVALLONS,02160,,,
02530,MOULINS,02160,,,
02565,OEUILLY,02160,,,
02582,PAISSY,02160,,,
02730,SOUPIR,02160,,,
02797,VIEL ARCY,02160,,,
02234,CRAONNE,02160,,,
02235,CRAONNELLE,02160,,,
02252,CUISSY ET GENY,02160,,,
02364,GUYENCOURT,02160,,,
02439,LES SEPTVALLONS,02160,,,
02578,OULCHES LA VALLEE FOULON,02160,,,
02764,VASSOGNE,02160,,,
02104,BOUFFIGNEREUX,02160,,,
02250,CUIRY LES CHAUDARDES,02160,,,
02482,MEURIVAL,02160,,,
02534,MUSCOURT,02160,,,
02613,PONTAVERT,02160,,,
02656,ROUCY,02160,,,
02778,VENDRESSE BEAULNE,02160,,,
02106,BOURG ET COMIN,02160,,,
02396,JUMIGNY,02160,,,
02439,LES SEPTVALLONS,02160,,,
02439,LES SEPTVALLONS,02160,,,
02439,LES SEPTVALLONS,02160,,,
02453,MAIZY,02160,,,
02531,MOUSSY VERNEUIL,02160,,,
02612,PONT ARCY,02160,,,
02715,SERVAL,02160,,,
02216,CORCY,02600,,,
02254,CUTRY,02600,,,
02506,MONTGOBERT,02600,,,
02812,VILLERS HELON,02600,,,
02410,LARGNY SUR AUTOMNE,02600,,,
02438,LONGPONT,02600,,,
02810,VILLERS COTTERETS,02600,,,
02015,ANCIENVILLE,02600,,,
02201,COEUVRES ET VALSERY,02600,,,
02316,FLEURY,02600,,,
02368,HARAMONT,02600,,,
02441,LOUATRE,02600,,,
02687,ST PIERRE AIGLE,02600,,,
02734,TAILLEFONTAINE,02600,,,
02822,VIVIERES,02600,,,
02232,COYOLLES,02600,,,
02259,DAMPLEUX,02600,,,
02267,DOMMIERS,02600,,,
02415,LAVERSINE,02600,,,
02557,NOROY SUR OURCQ,02600,,,
02568,OIGNY EN VALOIS,02600,,,
02628,PUISEUX EN RETZ,02600,,,
02644,RETHEUIL,02600,,,
02729,SOUCY,02600,,,
02302,FAVEROLLES,02600,,,
02528,MORTEFONTAINE,02600,,,
02810,VILLERS COTTERETS,02600,,,
02218,COUCY LES EPPES,02840,,,
02282,EPPES,02840,,,
02587,PARFONDRU,02840,,,
02309,FESTIEUX,02840,,,
02697,SAMOUSSY,02840,,,
02791,VESLUD,02840,,,
02028,ATHIES SOUS LAON,02840,,,
02493,MONCEAU LE WAAST,02840,,,
02220,COULONGES COHAN,02130,,,
02227,COURMONT,02130,,,
02351,GOUSSANCOURT,02130,,,
02442,LOUPEIGNE,02130,,,
02699,SAPONAY,02130,,,
02794,VEZILLY,02130,,,
02022,ARCY STE RESTITUE,02130,,,
02271,DRAVEGNY,02130,,,
02462,MAREUIL EN DOLE,02130,,,
02713,SERINGES ET NESLES,02130,,,
02083,BEUVARDES,02130,,,
02220,COULONGES COHAN,02130,,,
02305,FERE EN TARDENOIS,02130,,,
02655,RONCHERES,02130,,,
02806,VILLENEUVE SUR FERE,02130,,,
02809,VILLERS AGRON AIGUIZY,02130,,,
02127,BRUYERES SUR FERE,02130,,,
02712,SERGY,02130,,,
02816,VILLERS SUR FERE,02130,,,
02022,ARCY STE RESTITUE,02130,,,
02193,CIERGES,02130,,,
02233,CRAMAILLE,02130,,,
02332,FRESNES EN TARDENOIS,02130,,,
02258,DAMMARD,02470,,,
02466,MARIZY STE GENEVIEVE,02470,,,
02467,MARIZY ST MARD,02470,,,
02496,MONNES,02470,,,
02724,SOMMELANS,02470,,,
02449,MACOGNY,02470,,,
02622,PRIEZ,02470,,,
02543,NEUILLY ST FRONT,02470,,,
02594,PASSY EN VALOIS,02470,,,
02273,DURY,02480,,,
02367,HAPPENCOURT,02480,,,
02570,OLLEZY,02480,,,
02604,PITHON,02480,,,
02726,SOMMETTE EAUCOURT,02480,,,
02025,ARTEMPS,02480,,,
02019,ANNOIS,02480,,,
02246,CUGNY,02480,,,
02117,BRAY ST CHRISTOPHE,02480,,,
02397,JUSSY,02480,,,
02288,ESSIGNY LE PETIT,02100,,,
02303,FAYET,02100,,,
02549,NEUVILLE ST AMAND,02100,,,
02637,REMAUCOURT,02100,,,
02691,ST QUENTIN,02100,,,
02420,LESDINS,02100,,,
02371,HARLY,02100,,,
02659,ROUVROY,02100,,,
02355,GRICOURT,02100,,,
02525,MORCOURT,02100,,,
02571,OMISSY,02100,,,
02296,ETREILLERS,02590,,,
02317,FLUQUIERES,02590,,,
02343,GERMAINE,02590,,,
02032,AUBIGNY AUX KAISNES,02590,,,
02270,DOUCHY,02590,,,
02772,VAUX EN VERMANDOIS,02590,,,
02327,FORESTE,02590,,,
02702,SAVY,02590,,,
02060,BEAUVOIS EN VERMANDOIS,02590,,,
02402,LANCHY,02590,,,
02658,ROUPY,02590,,,
02815,VILLERS ST CHRISTOPHE,02590,,,
02315,FLAVY LE MARTEL,02520,,,
02318,FOLEMBRAY,02670,,,
02159,CHAMPS,02670,,,
02366,HANNAPES,02510,,,
02779,VENEROLLES,02510,,,
02298,ETREUX,02510,,,
02386,IRON,02510,,,
02372,HARTENNES ET TAUX,02210,,,
02412,LAUNOY,02210,,,
02649,ROCOURT ST MARTIN,02210,,,
02272,DROIZY,02210,,,
02356,GRISOLLES,02210,,,
02411,LATILLY,02210,,,
02799,VIERZY,02210,,,
02119,BRECY,02210,,,
02203,COINCY,02210,,,
02241,LA CROIX SUR OURCQ,02210,,,
02580,OULCHY LE CHATEAU,02210,,,
02585,PARCY ET TIGNY,02210,,,
02693,ST REMY BLANZY,02210,,,
02804,VILLEMONTOIRE,02210,,,
02023,ARMENTIERES SUR OURCQ,02210,,,
02121,BRENY,02210,,,
02192,CHOUY,02210,,,
02580,OULCHY LE CHATEAU,02210,,,
02606,LE PLESSIER HULEU,02210,,,
02662,ROZET ST ALBIN,02210,,,
02082,BEUGNEUX,02210,,,
02090,BILLY SUR OURCQ,02210,,,
02507,MONTGRU ST HILAIRE,02210,,,
02533,MURET ET CROUTTES,02210,,,
02538,NANTEUIL NOTRE DAME,02210,,,
02579,OULCHY LA VILLE,02210,,,
02665,GRAND ROZOY,02210,,,
02796,VICHEL NANTEUIL,02210,,,
02378,LA HERIE,02500,,,
02567,OHIS,02500,,,
02134,BUIRE,02500,,,
02833,WIMY,02500,,,
02020,ANY MARTIN RIEUX,02500,,,
02381,HIRSON,02500,,,
02435,LOGNY LES AUBENTON,02500,,,
02031,AUBENTON,02500,,,
02079,BESMONT,02500,,,
02130,BUCILLY,02500,,,
02275,EFFRY,02500,,,
02425,LEUZE,02500,,,
02445,LUZOIR,02500,,,
02544,NEUVE MAISON,02500,,,
02055,BEAUME,02500,,,
02278,EPARCY,02500,,,
02470,MARTIGNY,02500,,,
02495,MONDREPUIS,02500,,,
02382,HOLNON,02760,,,
02330,FRANCILLY SELENCY,02760,,,
02406,LANDRICOURT,02380,,,
02395,JUMENCOURT,02380,,,
02236,CRECY AU MONT,02380,,,
02217,COUCY LE CHATEAU AUFFRIQUE,02380,,,
02219,COUCY LA VILLE,02380,,,
02616,PONT ST MARD,02380,,,
02052,BASSOLES AULERS,02380,,,
02333,FRESNES SOUS COUCY,02380,,,
02423,LEUILLY SOUS COUCY,02380,,,
02632,QUINCY BASSE,02380,,,
02786,VERNEUIL SOUS COUCY,02380,,,
02433,LISLET,02340,,,
02802,LA VILLE AUX BOIS LES DIZY,02340,,,
02200,CLERMONT LES FERMES,02340,,,
02502,MONTCORNET,02340,,,
02641,RENNEVAL,02340,,,
02004,AGNICOURT ET SECHELLES,02340,,,
02069,BERLISE,02340,,,
02160,CHAOURSE,02340,,,
02678,STE GENEVIEVE,02340,,,
02723,SOIZE,02340,,,
02801,VIGNEUX HOCQUET,02340,,,
02819,VINCY REUIL ET MAGNY,02340,,,
02264,DIZY LE GROS,02340,,,
02519,MONTLOUE,02340,,,
02556,NOIRCOURT,02340,,,
02743,LE THUEL,02340,,,
02452,MAISSEMY,02490,,,
02144,CAULAINCOURT,02490,,,
02747,TREFCON,02490,,,
02390,JEANCOURT,02490,,,
02614,PONTRU,02490,,,
02785,VERMAND,02490,,,
02774,VENDELLES,02490,,,
02029,ATTILLY,02490,,,
02615,PONTRUET,02490,,,
02782,LE VERGUIER,02490,,,
02484,MEZY MOULINS,02650,,,
02328,FOSSOY,02650,,,
02239,CREZANCY,02650,,,
02505,MONTFAUCON,02540,,,
02800,VIFFORT,02540,,,
02458,DHUYS ET MORIN EN BRIE,02540,,,
02458,DHUYS ET MORIN EN BRIE,02540,,,
02777,VENDIERES,02540,,,
02281,L EPINE AUX BOIS,02540,,,
02458,DHUYS ET MORIN EN BRIE,02540,,,
02664,ROZOY BELLEVALLE,02540,,,
02798,VIELS MAISONS,02540,,,
02513,MONTIGNY LE FRANC,02250,,,
02827,VOYENNE,02250,,,
02068,BERLANCOURT,02250,,,
02468,MARLE,02250,,,
02545,LA NEUVILLE BOSMONT,02250,,,
02385,HOUSSET,02250,,,
02460,MARCY SOUS MARLE,02250,,,
02547,LA NEUVILLE HOUSSET,02250,,,
02039,AUTREMENCOURT,02250,,,
02182,CHEVENNES,02250,,,
02194,CILLY,02250,,,
02283,ERLON,02250,,,
02516,MONTIGNY SOUS MARLE,02250,,,
02689,ST PIERREMONT,02250,,,
02742,THIERNU,02250,,,
02745,TOULIS ET ATTENCOURT,02250,,,
02101,BOSMONT SUR SERRE,02250,,,
02737,TAVAUX ET PONTSERICOURT,02250,,,
02552,NEUVILLETTE,02390,,,
02741,THENELLES,02390,,,
02575,ORIGNY STE BENOITE,02390,,,
02503,MONT D ORIGNY,02390,,,
02560,NOUVION LE COMTE,02800,,,
02473,MAYOT,02800,,,
02002,ACHERY,02800,,,
02016,ANDELAIN,02800,,,
02074,BERTAUCOURT EPOURDON,02800,,,
02165,CHARMES,02800,,,
02222,COURBES,02800,,,
02651,ROGECOURT,02800,,,
02746,TRAVECY,02800,,,
02775,VENDEUIL,02800,,,
02017,ANGUILCOURT LE SART,02800,,,
02059,BEAUTOR,02800,,,
02304,LA FERE,02800,,,
02260,DANIZY,02800,,,
02335,FRESSANCOURT,02800,,,
02788,VERSIGNY,02800,,,
02645,REUILLY SAUVIGNY,02850,,,
02051,BARZY SUR MARNE,02850,,,
02164,LE CHARMEL,02850,,,
02389,JAULGONNE,02850,,,
02595,PASSY SUR MARNE,02850,,,
02228,COURTEMONT VARENNES,02850,,,
02748,TRELOU SUR MARNE,02850,,,
02680,ST GOBAIN,02410,,,
02685,ST NICOLAS AUX BOIS,02410,,,
02707,SEPTVAUX,02410,,,
02701,SAULCHERY,02310,,,
02221,COUPRU,02310,,,
02268,DOMPTIN,02310,,,
02084,BEZU LE GUERY,02310,,,
02242,CROUTTES SUR MARNE,02310,,,
02163,CHARLY SUR MARNE,02310,,,
02596,PAVANT,02310,,,
02521,MONTREUIL AUX LIONS,02310,,,
02555,NOGENT L ARTAUD,02310,,,
02653,ROMENY SUR MARNE,02310,,,
02818,VILLIERS ST DENIS,02310,,,
02720,SISSONNE,02150,,,
02705,LA SELVE,02150,,,
02553,NIZY LE COMTE,02150,,,
02409,LAPPION,02150,,,
02728,SORBAIS,02580,,,
02295,ETREAUPONT,02580,,,
02040,AUTREPPES,02580,,,
02749,TROESNES,02460,,,
02307,LA FERTE MILON,02460,,,
02718,SILLY LA POTERIE,02460,,,
02307,LA FERTE MILON,02460,,,
02831,WATIGNY,02830,,,
02684,ST MICHEL,02830,,,
03006,ARFEUILLES,03120,,,
03017,BARRAIS BUSSOLLES,03120,,,
03028,BILLEZOIS,03120,,,
03131,ISSERPENT,03120,,,
03257,ST PRIX,03120,,,
03068,CHATELUS,03120,,,
03205,PERIGNY,03120,,,
03004,ANDELAROCHE,03120,,,
03105,DROITURIER,03120,,,
03138,LAPALISSE,03120,,,
03223,ST CHRISTOPHE,03120,,,
03272,SERVILLY,03120,,,
03042,LE BREUIL,03120,,,
03029,BILLY,03260,,,
03160,MARCENAT,03260,,,
03157,MAGNET,03260,,,
03232,ST FELIX,03260,,,
03236,ST GERMAIN DES FOSSES,03260,,,
03273,SEUILLET,03260,,,
03039,BRESNAY,03210,,,
03202,NOYANT D ALLIER,03210,,,
03069,CHATILLON,03210,,,
03162,MARIGNY,03210,,,
03012,AUTRY ISSARDS,03210,,,
03170,MEILLERS,03210,,,
03002,AGONGES,03210,,,
03026,BESSON,03210,,,
03073,CHEMILLY,03210,,,
03275,SOUVIGNY,03210,,,
03122,GIPCY,03210,,,
03247,ST MENOUX,03210,,,
03049,CESSET,03500,,,
03083,CONTIGNY,03500,,,
03176,MONETAY SUR ALLIER,03500,,,
03254,ST POURCAIN SUR SIOULE,03500,,,
03018,BAYET,03500,,,
03038,BRANSAT,03500,,,
03149,LOUCHY MONTFAND,03500,,,
03204,PARAY SOUS BRIAILLES,03500,,,
03134,LAFELINE,03500,,,
03307,VERNEUIL EN BOURBONNAIS,03500,,,
03065,CHATEL DE NEUVRE,03500,,,
03169,MEILLARD,03500,,,
03267,SAULCET,03500,,,
03148,LORIGES,03500,,,
03188,MONTORD,03500,,,
03054,CHAPEAU,03340,,,
03114,LA FERTE HAUTERIVE,03340,,,
03025,BESSAY SUR ALLIER,03340,,,
03171,MERCY,03340,,,
03180,MONTBEUGNY,03340,,,
03234,ST GERAND DE VAUX,03340,,,
03124,GOUISE,03340,,,
03197,NEUILLY LE REAL,03340,,,
03056,LA CHAPELLE,03300,,,
03095,CUSSET,03300,,,
03174,MOLLES,03300,,,
03230,ST ETIENNE DE VICQ,03300,,,
03093,CREUZIER LE NEUF,03300,,,
03033,BOST,03300,,,
03094,CREUZIER LE VIEUX,03300,,,
03057,LA CHAPELLE AUX CHASSES,03230,,,
03120,GARNAT SUR ENGIEVRE,03230,,,
03156,LUSIGNY,03230,,,
03283,THIEL SUR ACOLIN,03230,,,
03019,BEAULON,03230,,,
03074,CHEVAGNES,03230,,,
03076,CHEZY,03230,,,
03203,PARAY LE FRESIL,03230,,,
03245,ST MARTIN DES LAIS,03230,,,
03119,GANNAY SUR LOIRE,03230,,,
03060,CHARMEIL,03110,,,
03043,BROUT VERNET,03110,,,
03304,VENDAT,03110,,,
03227,ST DIDIER LA FORET,03110,,,
03258,ST REMY EN ROLLAT,03110,,,
03080,COGNAT LYONNE,03110,,,
03109,ESCUROLLES,03110,,,
03110,ESPINASSE VOZELLE,03110,,,
03252,ST PONT,03110,,,
03067,CHATELPERRON,03220,,,
03079,CINDRE,03220,,,
03289,TRETEAU,03220,,,
03300,VAUMAS,03220,,,
03240,ST LEON,03220,,,
03263,ST VOIR,03220,,,
03291,TREZELLES,03220,,,
03132,JALIGNY SUR BESBRE,03220,,,
03284,THIONNE,03220,,,
03071,CHAVROCHES,03220,,,
03274,SORBIER,03220,,,
03299,VARENNES SUR TECHE,03220,,,
03077,CHIRAT L EGLISE,03330,,,
03108,ECHASSIERES,03330,,,
03295,VALIGNAT,03330,,,
03194,NAVES,03330,,,
03022,BELLENAVES,03330,,,
03089,COUTANSOUZE,03330,,,
03152,LOUROUX DE BOUBLE,03330,,,
03082,COMMENTRY,03600,,,
03159,MALICORNE,03600,,,
03151,LOUROUX DE BEAUNE,03600,,,
03047,LA CELLE,03600,,,
03129,HYDS,03600,,,
03081,COLOMBIER,03600,,,
03085,COULANDON,03000,,,
03200,NEUVY,03000,,,
03184,MONTILLY,03000,,,
03190,MOULINS,03000,,,
03013,AVERMES,03000,,,
03040,BRESSOLLES,03000,,,
03086,COULANGES,03470,,,
03177,MONETAY SUR LOIRE,03470,,,
03207,PIERREFITTE SUR LOIRE,03470,,,
03265,SALIGNY SUR ROUDON,03470,,,
03091,CRECHY,03150,,,
03137,LANGY,03150,,,
03298,VARENNES SUR ALLIER,03150,,,
03242,ST LOUP,03150,,,
03187,MONTOLDRE,03150,,,
03235,ST GERAND LE PUY,03150,,,
03215,RONGERES,03150,,,
03266,SANSSAT,03150,,,
03034,BOUCE,03150,,,
03179,MONTAIGU LE BLIN,03150,,,
03099,DEUX CHAISES,03240,,,
03214,ROCLES,03240,,,
03292,TRONGET,03240,,,
03092,CRESSANGES,03240,,,
03260,ST SORNIN,03240,,,
03281,LE THEIL,03240,,,
03183,LE MONTET,03240,,,
03287,TREBAN,03240,,,
03100,DIOU,03290,,,
03253,ST POURCAIN SUR BESBRE,03290,,,
03102,DOMPIERRE SUR BESBRE,03290,,,
03101,DOMERAT,03410,,,
03262,ST VICTOR,03410,,,
03211,PREMILHAT,03410,,,
03279,TEILLET ARGENTY,03410,,,
03145,LIGNEROLLES,03410,,,
03104,DOYET,03170,,,
03189,MONTVICQ,03170,,,
03027,BEZENET,03170,,,
03031,BIZENEUILLE,03170,,,
03217,ST ANGEL,03170,,,
03052,CHAMBLET,03170,,,
03097,DENEUILLE LES MINES,03170,,,
03115,FLEURIEL,03140,,,
03237,ST GERMAIN DE SALLES,03140,,,
03277,TARGET,03140,,,
03294,USSEL D ALLIER,03140,,,
03319,VOUSSAC,03140,,,
03016,BARBERIER,03140,,,
03053,CHANTELLE,03140,,,
03062,CHARROUX,03140,,,
03096,DENEUILLE LES CHANTELLE,03140,,,
03116,FOURILLES,03140,,,
03059,CHAREIL CINTRAT,03140,,,
03075,CHEZELLE,03140,,,
03112,ETROUSSAT,03140,,,
03175,MONESTIER,03140,,,
03278,TAXAT SENAT,03140,,,
03117,FRANCHESSE,03160,,,
03251,ST PLAISIR,03160,,,
03090,COUZON,03160,,,
03218,ST AUBIN LE MONIAL,03160,,,
03320,YGRANDE,03160,,,
03036,BOURBON L ARCHAMBAULT,03160,,,
03241,ST LEOPARDIN D AUGY,03160,,,
03121,GENNETINES,03400,,,
03229,ST ENNEMOND,03400,,,
03321,YZEURE,03400,,,
03286,TOULON SUR ALLIER,03400,,,
03128,HURIEL,03380,,,
03136,LAMAIDS,03380,,,
03288,TREIGNAT,03380,,,
03055,LA CHAPELAUDE,03380,,,
03212,QUINSSAINES,03380,,,
03005,ARCHIGNAT,03380,,,
03246,ST MARTINIEN,03380,,,
03135,LALIZOLLE,03450,,,
03311,VICQ,03450,,,
03302,VEAUCE,03450,,,
03107,EBREUIL,03450,,,
03192,NADES,03450,,,
03078,CHOUVIGNY,03450,,,
03276,SUSSAT,03450,,,
03139,LAPRUGNE,03250,,,
03165,LE MAYET DE MONTAGNE,03250,,,
03224,ST CLEMENT,03250,,,
03050,LA CHABANNE,03250,,,
03066,CHATEL MONTAGNE,03250,,,
03248,ST NICOLAS DES BIEFS,03250,,,
03008,ARRONNES,03250,,,
03113,FERRIERES SUR SICHON,03250,,,
03141,LAVOINE,03250,,,
03201,NIZEROLLES,03250,,,
03125,LA GUILLERMIE,03250,,,
03140,LAVAULT STE ANNE,03100,,,
03185,MONTLUCON,03100,,,
03142,LENAX,03130,,,
03181,MONTCOMBROUX LES MINES,03130,,,
03208,LE PIN,03130,,,
03024,BERT,03130,,,
03144,LIERNOLLES,03130,,,
03178,MONTAIGUET EN FOREZ,03130,,,
03014,AVRILLY,03130,,,
03239,ST LEGER SUR VOUZANCE,03130,,,
03035,LE BOUCHAUD,03130,,,
03103,LE DONJON,03130,,,
03147,LODDES,03130,,,
03154,LUNEAU,03130,,,
03196,NEUILLY EN DONJON,03130,,,
03226,ST DIDIER EN DONJON,03130,,,
03143,LETELON,03360,,,
03296,VALIGNY,03360,,,
03003,AINAY LE CHATEAU,03360,,,
03037,BRAIZE,03360,,,
03130,ISLE ET BARDAIS,03360,,,
03168,MEAULNE VITRAY,03360,,,
03221,ST BONNET TRONCAIS,03360,,,
03168,MEAULNE VITRAY,03360,,,
03293,URCAY,03360,,,
03146,LIMOISE,03320,,,
03155,LURCY LEVIS,03320,,,
03087,COULEUVRE,03320,,,
03309,LE VEURDRE,03320,,,
03064,CHATEAU SUR ALLIER,03320,,,
03198,NEURE,03320,,,
03210,POUZY MESANGY,03320,,,
03150,LOUROUX BOURBONNAIS,03350,,,
03282,THENEUILLE,03350,,,
03313,LE VILHAIN,03350,,,
03041,LE BRETHON,03350,,,
03048,CERILLY,03350,,,
03158,HAUT BOCAGE,03190,,,
03158,HAUT BOCAGE,03190,,,
03213,REUGNY,03190,,,
03305,VERNEIX,03190,,,
03297,VALLON EN SULLY,03190,,,
03301,VAUX,03190,,,
03303,VENAS,03190,,,
03127,HERISSON,03190,,,
03010,AUDES,03190,,,
03111,ESTIVAREILLES,03190,,,
03158,HAUT BOCAGE,03190,,,
03193,NASSIGNY,03190,,,
03222,ST CAPRAIS,03190,,,
03167,MAZIRAT,03420,,,
03231,ST FARGEOL,03420,,,
03261,STE THERENCE,03420,,,
03007,ARPHEUILLES ST PRIEST,03420,,,
03216,RONNET,03420,,,
03244,ST MARCEL EN MARCILLAT,03420,,,
03161,MARCILLAT EN COMBRAILLE,03420,,,
03206,LA PETITE MARCHE,03420,,,
03280,TERJAT,03420,,,
03219,ST BONNET DE FOUR,03390,,,
03243,ST MARCEL EN MURAT,03390,,,
03058,CHAPPES,03390,,,
03191,MURAT,03390,,,
03256,ST PRIEST EN MURAT,03390,,,
03032,BLOMARD,03390,,,
03270,SAZERET,03390,,,
03308,VERNUSSE,03390,,,
03020,BEAUNE D ALLIER,03390,,,
03186,MONTMARAULT,03390,,,
03233,ST GENEST,03310,,,
03106,DURDAT LAREQUILLE,03310,,,
03195,NERIS LES BAINS,03310,,,
03314,VILLEBRET,03310,,,
03249,ST PALAIS,03370,,,
03317,VIPLAIX,03370,,,
03051,CHAMBERAT,03370,,,
03072,CHAZEMAIS,03370,,,
03088,COURCAIS,03370,,,
03172,MESPLES,03370,,,
03225,ST DESIRE,03370,,,
03228,ST ELOY D ALLIER,03370,,,
03259,ST SAUVIER,03370,,,
03255,ST PRIEST D ANDELOT,03800,,,
03061,CHARMES,03800,,,
03118,GANNAT,03800,,,
03209,POEZAT,03800,,,
03182,MONTEIGNET SUR L ANDELOT,03800,,,
03220,ST BONNET DE ROCHEFORT,03800,,,
03268,SAULZET,03800,,,
03021,BEGUES,03800,,,
03164,LE MAYET D ECOLE,03800,,,
03030,BIOZAT,03800,,,
03133,JENZAT,03800,,,
03166,MAZERIER,03800,,,
03285,TORTEZAIS,03430,,,
03269,SAUVAGNY,03430,,,
03312,VIEURE,03430,,,
03315,VILLEFRANCHE D ALLIER,03430,,,
03084,COSNE D ALLIER,03430,,,
03315,VILLEFRANCHE D ALLIER,03430,,,
03310,VICHY,03200,,,
03306,LE VERNET,03200,,,
03001,ABREST,03200,,,
04019,BARCELONNETTE,04400,,,
04226,UVERNET FOURS,04400,,,
04073,ENCHASTRAYES,04400,,,
04220,LES THUILES,04400,,,
04073,ENCHASTRAYES,04400,,,
04086,FAUCON DE BARCELONNETTE,04400,,,
04195,ST PONS,04400,,,
04226,UVERNET FOURS,04400,,,
04226,UVERNET FOURS,04400,,,
04021,BARRAS,04380,,,
04217,THOARD,04380,,,
04040,LE CASTELLARD MELAN,04380,,,
04177,HAUTES DUYES,04380,,,
04217,THOARD,04380,,,
04040,LE CASTELLARD MELAN,04380,,,
04177,HAUTES DUYES,04380,,,
04023,BAYONS,04250,,,
04023,BAYONS,04250,,,
04037,LE CAIRE,04250,,,
04085,FAUCON DU CAIRE,04250,,,
04134,LA MOTTE DU CAIRE,04250,,,
04050,CHATEAUFORT,04250,,,
04057,CLAMENSANE,04250,,,
04137,NIBLES,04250,,,
04228,VALAVOIRE,04250,,,
04023,BAYONS,04250,,,
04026,BELLAFFAIRE,04250,,,
04023,BAYONS,04250,,,
04093,GIGORS,04250,,,
04118,MELVE,04250,,,
04222,TURRIERS,04250,,,
04024,BEAUJEU,04420,,,
04072,DRAIX,04420,,,
04009,ARCHAIL,04420,,,
04155,PRADS HAUTE BLEONE,04420,,,
04155,PRADS HAUTE BLEONE,04420,,,
